api_id,api_name,api_category,endpoint,version,owner_team,status,service_name
248,Analytics Engine #14,Analytics,https://internal.api/v1/analytics/action,2024-01-01,SecOps-Compliance,Active,internal
249,Okta Verify API,Auth,https://okta.internal/api/v1/authn/750,v2-beta,Data-Eng,Inactive,okta
250,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts/{env}/debug_mode,v3,FinTech-Core,Active,api
251,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,2024-01-01,SecOps-Compliance,Active,compliance
252,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/859/{env}/debug_mode,v3,Data-Eng,Deprecated,api
253,Payment Engine #19,Payment,https://internal.api/v1/payment/action,Unknown,Identity-IAM,Inactive,internal
254,Marketing Engine #92,Marketing,https://internal.api/v1/marketing/action,v1.4,Comms-Team,Active,internal
255,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/147,v2.1.0,FinTech-Core,Active,api
256,Compliance Engine #63,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Data-Eng,Active,internal
257,FedEx Ship Rates API,Unknown,https://apis.fedex.com/rate/v1/rates,2024-01-01,Data-Eng,Active,apis
258,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/545,v1-alpha,Data-Eng,Active,api
259,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/608,v2-beta,Data-Eng,Active,snowflake
260,User Profile Core API,User,https://internal.platform/services/user-profile/299,v2.1.0,FinTech-Core,Active,internal
261,Okta Verify Service,Auth,https://okta.internal/api/v1/authn,v1-alpha,Core-Platform,Active,okta
262,Okta Verify API,Unknown,https://okta.internal/api/v1/authn/792,v1.0.0,Comms-Team,Active,okta
263,Auth Engine #65,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,v2-beta,FinTech-Core,Active,internal
264,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/894,2024-01-01,Logistics,Active,api-m
265,USER PROFILE CORE API,User,https://internal.platform/services/user-profile/987,v1.4,Logistics,Active,internal
266,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v1.4,Data-Eng,Active,snowflake
267,crm engine #94,CRM,https://internal.api/v1/crm/action,2024-01-01,Core-Platform,Active,internal
268,Auth Engine #25,Auth,https://internal.api/v1/auth/action,v2-beta,Identity-IAM,Deprecated,internal
269,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.0.0,Data-Eng,Active,api-m
270,Compliance Engine #23,Compliance,https://internal.api/v1/compliance/action/{env}/debug_mode,v3,Data-Eng,Active,internal
271,User Profile Core Service,User,https://internal.platform/services/user-profile/748,v2-beta,FinTech-Core,Deprecated,internal
272,Analytics Engine #62,Analytics,https://internal.api/v1/analytics/action,0.0.1-SNAPSHOT,FinTech-Core,Inactive,internal
273,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,v1-alpha,Identity-IAM,Active,api
274,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/798,Unknown,Comms-Team,Inactive,api
275,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v3,SecOps-Compliance,Active,api
276,Stripe Payments Service,FinTech,https://api.stripe.com/v3/charges/334,v2-beta,Logistics,Active,api
277,Payment Engine #22,Payment,https://internal.api/v1/payment/action,v2.1.0,Data-Eng,Active,internal
278,Auth Engine #40,Auth,https://internal.api/v1/auth/action,2024-01-01,FinTech-Core,Active,internal
279,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/389,v3,Core-Platform,Active,api
280,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,v3,SecOps-Compliance,Active,apis
281,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/965/{env}/debug_mode,v3,Comms-Team,Active,api
282,Notifications Engine #40,Notifications,https://internal.api/v1/notifications/action,v1.4,FinTech-Core,Active,internal
283,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/{env}/debug_mode,v1.4,Core-Platform,Active,compliance
284,Marketing Engine #90,Marketing,https://internal.api/v1/marketing/action,v1.0.0,SecOps-Compliance,Active,internal
285,Auth Engine #80,Auth,https://internal.api/v1/auth/action,v1.0.0,Identity-IAM,Deprecated,internal
286,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,v3,FinTech-Core,Deprecated,api
287,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/497,v2-beta,Unknown,Active,identity
288,Compliance Engine #61,Compliance,https://internal.api/v1/compliance/action,v3,SecOps-Compliance,Inactive,internal
289,User Engine #99,User,https://internal.api/v1/user/action,2024-01-01,SecOps-Compliance,Active,internal
290,Maps Engine #40,Unknown,https://internal.api/v1/maps/action,v1.0.0,FinTech-Core,Active,internal
291,User Profile Core API,User,https://internal.platform/services/user-profile/526,v2-beta,SecOps-Compliance,Active,internal
292,Notifications Engine #90,Notifications,https://internal.api/v1/notifications/action,v2-beta,Data-Eng,Active,internal
293,User Engine #47,User,https://internal.api/v1/user/action,v1.0.0,Logistics,Active,internal
294,CRM Engine #39,CRM,https://internal.api/v1/crm/action/{env}/debug_mode,v1.4,Comms-Team,Active,internal
295,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/936,v3,FinTech-Core,Deprecated,identity
296,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v1.0.0,Growth-Marketing,Active,api
297,User Profile Core Service,User,https://internal.platform/services/user-profile,Unknown,Data-Eng,Active,internal
298,Notifications Engine #52,Notifications,https://internal.api/v1/notifications/action,v3,Unknown,Deprecated,internal
299,Marketing Engine #84,Marketing,https://internal.api/v1/marketing/action,v1.0.0,Growth-Marketing,Active,internal
300,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/433,v2.1.0,Logistics,Active,apis
301,Analytics Engine #68,Analytics,https://internal.api/v1/analytics/action,v2-beta,FinTech-Core,Inactive,internal
302,COMPLIANCE ENGINE #84,Compliance,https://internal.api/v1/compliance/action,v2.1.0,Data-Eng,Deprecated,internal
303,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/922,v1.4,Data-Eng,Deprecated,snowflake
304,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,v1.0.0,Logistics,Active,compliance
305,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/{env}/debug_mode,v1.0.0,FinTech-Core,Active,maps
306,Marketing Engine #38,Marketing,https://internal.api/v1/marketing/action,v1-alpha,SecOps-Compliance,Deprecated,internal
307,CRM Engine #27,CRM,https://internal.api/v1/crm/action/{env}/debug_mode,v1.4,FinTech-Core,Active,internal
308,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/229/{env}/debug_mode,2024-01-01,Comms-Team,Deprecated,api
309,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v1.0.0,Comms-Team,Active,test
310,Payment Engine #45,Unknown,https://internal.api/v1/payment/action,2024-01-01,SecOps-Compliance,Active,internal
311,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/469,v2.1.0,Comms-Team,Active,test
312,Shipping Engine #88,Shipping,https://internal.api/v1/shipping/action,v2.1.0,Identity-IAM,Deprecated,internal
313,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/242,v2-beta,FinTech-Core,Inactive,api
314,User Engine #87,User,https://internal.api/v1/user/action,2026_RC4,Logistics,Active,internal
315,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.4,SecOps-Compliance,Active,maps
316,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/216,2024-01-01,Identity-IAM,Active,api
317,Auth Engine #73,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,2024-01-01,Comms-Team,Active,internal
318,Compliance Engine #52,Compliance,https://internal.api/v1/compliance/action,Unknown,Logistics,Inactive,internal
319,Auth Engine #84,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,v2-beta,Core-Platform,Active,internal
320,CRM Engine #31,CRM,https://internal.api/v1/crm/action,v2-beta,Identity-IAM,Inactive,internal
321,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/787,v1.4,Logistics,Active,api
322,Analytics Engine #53,Analytics,https://internal.api/v1/analytics/action,v2-beta,Data-Eng,Active,internal
323,google maps geocode service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.4,Core-Platform,Active,maps
324,Notifications Engine #23,Notifications,https://internal.api/v1/notifications/action,v3,Core-Platform,Active,internal
325,Payment Engine #74,Payment,https://internal.api/v1/payment/action,2024-01-01,Unknown,Active,internal
326,google maps geocode service,Maps,https://maps.googleapis.com/maps/api/geocode/json/417,v2-beta,Identity-IAM,Active,maps
327,User Engine #24,Unknown,https://internal.api/v1/user/action,v3,Logistics,Inactive,internal
328,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v2-beta,FinTech-Core,Deprecated,maps
329,Payment Engine #40,Payment,https://internal.api/v1/payment/action,v1.4,Logistics,Inactive,internal
330,auth engine #91,Auth,https://internal.api/v1/auth/action,v1.4,Data-Eng,Deprecated,internal
331,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/933,v2-beta,Data-Eng,Deprecated,api
332,User Engine #31,User,https://internal.api/v1/user/action,Unknown,Growth-Marketing,Active,internal
333,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/828,v2.1.0,Comms-Team,Deprecated,maps
334,Auth Engine #13,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,2024-01-01,Data-Eng,Deprecated,internal
335,User Profile Core Service,User,https://internal.platform/services/user-profile/918,v1.4,Logistics,Active,internal
336,fedex ship rates api,Shipping,https://apis.fedex.com/rate/v1/rates/659,v3,SecOps-Compliance,Deprecated,apis
337,SALESFORCE LEADS API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2.1.0,Core-Platform,Active,test
338,Datadog Telemetry API,Unknown,https://api.datadoghq.com/api/v2/logs/557,v2-beta,Data-Eng,Active,api
339,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/{env}/debug_mode,v1.4,SecOps-Compliance,Active,api
340,TWILIO SMS GATEWAY API,Notifications,https://api.twilio.com/2010-04-01/accounts/825,v3,Growth-Marketing,Inactive,api
341,marketing engine #94,Marketing,https://internal.api/v1/marketing/action,v3,FinTech-Core,Inactive,internal
342,Maps Engine #93,Maps,https://internal.api/v1/maps/action,v2-beta,Growth-Marketing,Active,internal
343,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v2-beta,SecOps-Compliance,Active,identity
344,ADROLL TRACKING PIXELS API,Marketing,https://api.adroll.com/v2/pixels,2024-01-01,Core-Platform,Active,api
345,User Profile Core Service,Unknown,https://internal.platform/services/user-profile,v1.0.0,Data-Eng,Active,internal
346,Okta Verify API,Auth,https://okta.internal/api/v1/authn,v2-beta,Core-Platform,Active,okta
347,Okta Verify API,Auth,https://okta.internal/api/v1/authn/667,v3,Core-Platform,Inactive,okta
348,User Engine #70,User,https://internal.api/v1/user/action/{env}/debug_mode,v2.1.0,Identity-IAM,Deprecated,internal
349,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,2024-01-01,Growth-Marketing,Inactive,api
350,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/941,Unknown,Identity-IAM,Active,api
351,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,v2.1.0,Core-Platform,Deprecated,api
352,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/548,v2-beta,Unknown,Active,api
353,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/954,2024-01-01,Growth-Marketing,Active,api
354,Compliance Engine #85,Compliance,https://internal.api/v1/compliance/action,Unknown,Logistics,Inactive,internal
355,payment engine #45,Payment,https://internal.api/v1/payment/action,v3,Core-Platform,Active,internal
356,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v2-beta,Growth-Marketing,Active,apis
357,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,2024-01-01,Identity-IAM,Deprecated,snowflake
358,Maps Engine #61,Maps,https://internal.api/v1/maps/action,v2.1.0,Core-Platform,Inactive,internal
359,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/800,v2.1.0,Identity-IAM,Active,api
360,Maps Engine #60,Maps,https://internal.api/v1/maps/action,v1.0.0,Logistics,Deprecated,internal
361,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v3,Core-Platform,Deprecated,maps
362,User Profile Core API,User,https://internal.platform/services/user-profile,v2-beta,Data-Eng,Inactive,internal
363,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/135/{env}/debug_mode,v2.1.0,FinTech-Core,Active,maps
364,Compliance Engine #21,Compliance,https://internal.api/v1/compliance/action,v3,SecOps-Compliance,Deprecated,internal
365,Analytics Engine #13,Analytics,https://internal.api/v1/analytics/action,0.0.1-SNAPSHOT,Identity-IAM,Active,internal
366,Maps Engine #53,Maps,https://internal.api/v1/maps/action,2024-01-01,FinTech-Core,Active,internal
367,Notifications Engine #74,Notifications,https://internal.api/v1/notifications/action,v3,SecOps-Compliance,Inactive,internal
368,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.4,Logistics,Deprecated,api-m
369,Notifications Engine #37,Unknown,https://internal.api/v1/notifications/action,v1.0.0,Comms-Team,Active,internal
370,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,Core-Platform,Active,maps
371,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/416,v2.1.0,Growth-Marketing,Inactive,compliance
372,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v2.1.0,FinTech-Core,legacy-active,maps
373,CRM Engine #90,CRM,https://internal.api/v1/crm/action,Unknown,Core-Platform,Active,internal
374,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v1.4,Data-Eng,Deprecated,api
375,CRM Engine #60,CRM,https://internal.api/v1/crm/action,Unknown,Identity-IAM,Inactive,internal
376,PayPal Checkout Service,Unknown,https://api-m.paypal.com/v2/checkout/orders/752,v2.1.0,Data-Eng,Active,api-m
377,Payment Engine #41,Payment,https://internal.api/v1/payment/action,v1.4,SecOps-Compliance,Inactive,internal
378,DATADOG TELEMETRY API,Analytics,https://api.datadoghq.com/api/v2/logs/112,v3,Data-Eng,Active,api
379,Notifications Engine #90,Notifications,https://internal.api/v1/notifications/action,v1.0.0,SecOps-Compliance,Active,internal
380,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,v1.4,Growth-Marketing,Inactive,compliance
381,User Profile Core Service,Unknown,https://internal.platform/services/user-profile,v2-beta,Growth-Marketing,Active,internal
382,Notifications Engine #23,Notifications,https://internal.api/v1/notifications/action,2026_RC4,Growth-Marketing,Active,internal
383,SendGrid Mailer API,Comms,https://api.sendgrid.com/v3/mail/send/102,v2-beta,Logistics,Active,api
384,User Engine #22,Unknown,https://internal.api/v1/user/action,v1.0.0,Identity-IAM,Active,internal
385,Analytics Engine #74,Analytics,https://internal.api/v1/analytics/action/{env}/debug_mode,v2-beta,Data-Eng,Active,internal
386,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/122,v3,Unknown,Active,api
387,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/561,Unknown,Core-Platform,Active,maps
388,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/230,v1.4,FinTech-Core,Active,api
389,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/784,Unknown,Logistics,Active,snowflake
390,analytics engine #18,Analytics,https://internal.api/v1/analytics/action,v1.4,FinTech-Core,Active,internal
391,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,Unknown,SecOps-Compliance,Inactive,compliance
392,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v3,SecOps-Compliance,Active,compliance
393,CRM Engine #47,CRM,https://internal.api/v1/crm/action,v3,Growth-Marketing,Active,internal
394,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v3,Comms-Team,Active,apis
395,Shipping Engine #85,Shipping,https://internal.api/v1/shipping/action,v1.4,Identity-IAM,Active,internal
396,Marketing Engine #52,Marketing,https://internal.api/v1/marketing/action/{env}/debug_mode,v2.1.0,Data-Eng,Active,internal
397,Marketing Engine #75,Marketing,https://internal.api/v1/marketing/action,v3,Unknown,Inactive,internal
398,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/498,v1.0.0,Core-Platform,Active,apis
399,Shipping Engine #57,Shipping,https://internal.api/v1/shipping/action,v1.0.0,FinTech-Core,Active,internal
400,GOOGLE MAPS GEOCODE SERVICE,Maps,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,FinTech-Core,Active,maps
